lat,lon,name,amenity,category,neighbourhood
49.2796065,-123.0988652,Evergreen Taoist Church Of Canada,place_of_worship,arts/culture,Strathcona
49.274204,-123.1537534,The Boathouse Restaurant,restaurant,food/drink,Kitsilano
49.2861774,-123.1269715,Blenz,cafe,food/drink,West End
49.2578148,-123.1650598,Trafalgars Bistro,restaurant,food/drink,Kitsilano
49.2577236,-123.1650747,Metro News,vending_machine,food/drink,Kitsilano
49.2577236,-123.1650881,Metro News,vending_machine,food/drink,Kitsilano
49.2577245,-123.1651002,Homes and Land Magazine,vending_machine,food/drink,Kitsilano
49.2638449,-123.1000453,Pleasant Beans Coffee House,cafe,food/drink,Mount Pleasant
49.2821626,-123.1045058,Nelson the Seagull,cafe,food/drink,Downtown
49.2870382,-123.1181012,Blenz Coffee,cafe,food/drink,Downtown
49.2898216,-123.1332015,Book Kyung Ban Jeoun & BK Karaoke,fast_food,food/drink,West End
49.2637838,-123.1393347,Bob Likes Thai Food,restaurant,food/drink,Fairview
49.2324291,-123.0903793,New Bhaia Sweet Shop and Restaurant,restaurant,food/drink,Sunset
49.2787749,-123.1146836,The Post at 750,arts_centre,arts/culture,Downtown
49.2807848,-123.124856,The Alley,fast_food,food/drink,Downtown
49.2255047,-123.1013836,Roots Café,cafe,food/drink,Sunset
49.2701699,-123.0568935,Song Huong,restaurant,food/drink,Grandview-Woodland
49.2427539,-123.0604213,Cafe Xu Hue,restaurant,food/drink,Kensington-Cedar Cottage
49.2428186,-123.0605662,Veggie Bowl,restaurant,food/drink,Kensington-Cedar Cottage
49.290443,-123.1176585,The Cockpit,cafe,food/drink,Downtown
49.2786525,-123.0986447,The Ramen Butcher,restaurant,food/drink,Strathcona
49.2786612,-123.0989183,Fat Mao Noodles,restaurant,food/drink,Strathcona
49.2786408,-123.0980142,Mamie Taylor's,restaurant,food/drink,Strathcona
49.2790657,-123.0999382,Pacific Poke,restaurant,food/drink,Downtown
49.2793572,-123.1002146,Juke,restaurant,food/drink,Downtown
49.2805161,-123.1001666,New Mitzie's Restaurant,restaurant,food/drink,Downtown
49.2802926,-123.1009532,Sai Woo,restaurant,food/drink,Downtown
49.2805359,-123.1010107,Jade Dynasty Restaurant,restaurant,food/drink,Downtown
49.2750331,-123.07707,Truck Stop Cafe,restaurant,food/drink,Grandview-Woodland
49.2253128,-123.0543177,Shoppers Drug Mart,pharmacy,healthcare,Victoria-Fraserview
49.2255504,-123.0542783,Yu Ki BBQ Kitchen,restaurant,food/drink,Victoria-Fraserview
49.2254057,-123.0535119,Pho Thai Ha,restaurant,food/drink,Victoria-Fraserview
49.2255252,-123.0535282,Bubble Waffle Cafe,restaurant,food/drink,Victoria-Fraserview
49.2716748,-123.0947341,Subway,fast_food,food/drink,Strathcona
49.2717323,-123.0948814,Taco Del Mar,fast_food,food/drink,Strathcona
49.2717729,-123.0951169,Bibi's Kitchen,restaurant,food/drink,Strathcona
49.2189394,-123.0911857,Dosa Hut,restaurant,food/drink,Sunset
49.2106756,-123.140807,Scotiabank,bank,money,Marpole
49.2028492,-123.1355857,Fresh Window Cafe,restaurant,food/drink,Marpole
49.2209906,-123.0660423,Lim Kee Restaurant,restaurant,food/drink,Victoria-Fraserview
49.2208148,-123.0656937,Paragon Pizza,fast_food,food/drink,Victoria-Fraserview
49.2208617,-123.0656957,Huang's Beef Noodle,restaurant,food/drink,Victoria-Fraserview
49.2204323,-123.0656741,Karakoram Restaurant,restaurant,food/drink,Victoria-Fraserview
49.2837396,-123.1184966,Prohibition,bar,food/drink,Downtown
49.2623856,-123.0570115,Subway,restaurant,food/drink,Grandview-Woodland
49.2334631,-123.034937,Peaceful Restaurant,restaurant,food/drink,Killarney
49.2336484,-123.0353109,Happy Day Cafe,restaurant,food/drink,Killarney
49.2754574,-123.122855,,car_sharing,cars,Downtown
49.2344888,-123.0361888,Beijiang Restaurant,restaurant,food/drink,Renfrew-Collingwood
49.2340779,-123.0353715,The Captain's Boil,restaurant,food/drink,Renfrew-Collingwood
49.2340261,-123.0352637,Congee Noodle King,restaurant,food/drink,Renfrew-Collingwood
49.233308,-123.0338835,Milk & Sugar Cafe,cafe,food/drink,Renfrew-Collingwood
49.2336081,-123.034457,Hyoga Japanese Cuisine,restaurant,food/drink,Renfrew-Collingwood
49.2367332,-123.0328356,Collingwood Neighbourhood House,community_centre,arts/culture,Renfrew-Collingwood
49.2372522,-123.0325583,Subway,fast_food,food/drink,Renfrew-Collingwood
49.2371034,-123.0327185,Joyce Station Dental Clinic,dentist,healthcare,Renfrew-Collingwood
49.2371809,-123.0326238,Japanese Bistro Kammone,restaurant,food/drink,Renfrew-Collingwood
49.2378821,-123.0325571,Joyce Jiaozi,restaurant,food/drink,Renfrew-Collingwood
49.2380309,-123.0322916,Sunflower Bubble Tea,cafe,food/drink,Renfrew-Collingwood
49.2380099,-123.0317471,Community Savings Credit Union,bank,money,Renfrew-Collingwood
49.2637503,-123.0242122,Subway,fast_food,food/drink,Renfrew-Collingwood
49.2638667,-123.0312546,Thunderbird Community Centre,community_centre,arts/culture,Hastings-Sunrise
49.2910317,-123.1345214,Flower & Horse In Spring,restaurant,food/drink,West End
49.2910385,-123.1350396,CIBC,bank,money,West End
49.2915752,-123.1350632,Kintaro Ramen,restaurant,food/drink,West End
49.290869,-123.1361726,Gon's Izakaya,restaurant,food/drink,West End
49.2909208,-123.1365182,Milano Coffee Roasters,cafe,food/drink,West End
49.2909663,-123.1364555,Ma Dang Goul,restaurant,food/drink,West End
49.2911594,-123.1361591,Zakkushi,restaurant,food/drink,West End
49.2913209,-123.135935,Breka Bakery & Cafe,cafe,food/drink,West End
49.2914,-123.1357879,Ukrainian Village Restaurant,restaurant,food/drink,West End
49.2869563,-123.1419736,The Blind Sparrow,restaurant,food/drink,West End
49.2922345,-123.1346714,Ciao Bella Restaurant,restaurant,food/drink,West End
49.2902367,-123.1375735,Blenz Coffee,cafe,food/drink,West End
49.2904186,-123.1372778,Hui Lau Shan,cafe,food/drink,West End
49.2906257,-123.1369719,Damso Restaurant,restaurant,food/drink,West End
49.2907765,-123.1367384,Khaghan Restaurant,restaurant,food/drink,West End
49.2838137,-123.1066099,The Flying Pig Gastown,restaurant,food/drink,Downtown
49.2831459,-123.103036,Rodney's Oyster House,restaurant,food/drink,Downtown
49.2888741,-123.13173,Sura Korean,restaurant,food/drink,West End
49.2899063,-123.1333084,Hongdae Pocha Korean,restaurant,food/drink,West End
49.2833353,-123.1174336,Opa! Of Greece,fast_food,food/drink,Downtown
49.261624,-123.138068,Vij's,restaurant,food/drink,Fairview
49.2634412,-123.1399645,Liquids + Solids,restaurant,food/drink,Fairview
49.2628124,-123.1375056,Firehall Branch,library,arts/culture,Fairview
49.263051,-123.138435,Vancouver Bullion & Currency Exchange,bureau_de_change,money,Fairview
49.2308106,-123.0908083,Little Caesars,fast_food,food/drink,Sunset
49.2401479,-123.0649331,Indian Bay Leaf,restaurant,food/drink,Kensington-Cedar Cottage
49.2615422,-123.0473514,West Coast Family Resources Society,family_centre,education/childcare,Renfrew-Collingwood
49.2740786,-123.1213858,Loving Hut Express food van,fast_food,food/drink,Downtown
49.27041,-123.0690156,Chinese Grace Mennonite Church,place_of_worship,arts/culture,Grandview-Woodland
49.2846042,-123.1245931,Starbucks,cafe,food/drink,West End
49.2359963,-123.0408229,The Medicine Shoppe Pharmacy,pharmacy,healthcare,Renfrew-Collingwood
49.2687642,-123.183797,Aphrodite's Organic Cafe,cafe,food/drink,Kitsilano
49.268464,-123.1854523,Blenz Coffee,cafe,food/drink,Kitsilano
49.2468517,-123.1009139,The Shameful Tiki,bar,food/drink,Riley Park
49.2608452,-123.1008071,Lucy's Eastside Diner,restaurant,food/drink,Mount Pleasant
49.210637,-123.0922057,Panos,restaurant,food/drink,Sunset
49.2732782,-123.119664,Provence Marinaside,restaurant,food/drink,Downtown
49.2087716,-123.1408605,RBC,bank,money,Marpole
49.2861746,-123.1169768,The Butcher & Bullock,restaurant,food/drink,Downtown
49.2799921,-123.1197031,Hollywood North,bar,food/drink,Downtown
49.2772057,-123.1265215,Numero Uno Pizza,fast_food,food/drink,Downtown
49.280322,-123.1197278,Vancouver Symphony Orchestra School of Music,music_school,education/childcare,Downtown
49.2789586,-123.1212246,Starbucks,cafe,food/drink,Downtown
49.2783848,-123.1220442,Nero Belgian Waffle Bar,cafe,food/drink,Downtown
49.2777635,-123.1236147,Gathering Place,community_centre,arts/culture,Downtown
49.277516,-123.1270838,Sushi Howe,fast_food,food/drink,Downtown
49.2098852,-123.0817139,Dogwood Lounge,bar,food/drink,Sunset
49.2834485,-123.1221671,Shoppers Drug Mart,pharmacy,healthcare,Downtown
49.2803131,-123.1216797,Cinema Public House,pub,food/drink,Downtown
49.2818072,-123.1240096,Kamei Baru,restaurant,food/drink,Downtown
49.2801553,-123.1209311,Pizza Garden,fast_food,food/drink,Downtown
49.2817082,-123.1238709,Pacifico,restaurant,food/drink,Downtown
49.2795601,-123.1301791,Urban Animal Hospital,veterinary,healthcare,West End
49.2794471,-123.1300198,Donair King,fast_food,food/drink,West End
49.2829389,-123.115118,Railway Club,bar,food/drink,Downtown
49.2784178,-123.1182179,Homer St Cafe and Bar,cafe,food/drink,Downtown
49.2802018,-123.1306708,Kadoya,restaurant,food/drink,West End
49.2802263,-123.1307093,Fat Burger,fast_food,food/drink,West End
49.2884539,-123.1398069,Legendary Noodle House,restaurant,food/drink,West End
49.2098186,-123.1157123,Cineplex Cinemas Marine Gateway and VIP,cinema,arts/culture,Marpole
49.2488234,-123.1850998,Dunbar Family Dental,dentist,healthcare,Dunbar-Southlands
49.282764,-123.1102832,Nemesis,cafe,food/drink,Downtown
49.290792,-123.1362563,True Confections,cafe,food/drink,West End
49.2630575,-123.1164431,Yolks,restaurant,food/drink,Fairview
49.2906033,-123.1333902,Marutama Ra-men,restaurant,food/drink,West End
49.2901947,-123.1338172,Snowy Village,restaurant,food/drink,West End
49.2901644,-123.1337321,Hokkaido Ramen Santouka,restaurant,food/drink,West End
49.2786956,-123.1290885,Dolce Dental,dentist,healthcare,Downtown
49.2759064,-123.1278016,Yale Hotel,pub,food/drink,Downtown
49.2643652,-123.0699251,Poke Five,restaurant,food/drink,Grandview-Woodland
49.2751885,-123.1230969,,car_sharing,cars,Downtown
49.2747084,-123.0692817,Moja Coffee,cafe,food/drink,Grandview-Woodland
49.2694998,-123.1077015,The Flying Pig,restaurant,food/drink,Mount Pleasant
49.2877451,-123.1206603,Le Petit Crêpe,restaurant,food/drink,Downtown
49.288332,-123.1225965,Panago Pizza,restaurant,food/drink,Downtown
49.2871644,-123.1197099,Quiznos,fast_food,food/drink,Downtown
49.2874987,-123.1233065,Tableau,restaurant,food/drink,Downtown
49.2732428,-123.2031796,N.S.C.S. Discovery Café,restaurant,food/drink,West Point Grey
49.2872861,-123.1235682,Domo Sushi,restaurant,food/drink,Downtown
49.2293878,-123.0904982,Pizza Hut,restaurant,food/drink,Sunset
49.2263571,-123.0905461,Baker & Table,cafe,food/drink,Sunset
49.2311162,-123.0904218,Tim Hortons,fast_food,food/drink,Sunset
49.2904957,-123.134221,J&G Fried Chicken,restaurant,food/drink,West End
49.2606246,-123.1389371,TD Canada Trust,bank,money,Fairview
49.2631873,-123.1357151,Esso,fuel,cars,Fairview
49.2632255,-123.1333895,Denny's,restaurant,food/drink,Fairview
49.2434728,-123.0621724,KFC,fast_food,food/drink,Kensington-Cedar Cottage
49.2422331,-123.0582993,Petro-Canada,fuel,cars,Kensington-Cedar Cottage
49.2455618,-123.065501,TD Canada Trust,bank,money,Kensington-Cedar Cottage
49.2340358,-123.0651963,Vancity,bank,money,Kensington-Cedar Cottage
49.2361234,-123.0649329,Golden Swan Restaurant,restaurant,food/drink,Kensington-Cedar Cottage
49.2375315,-123.0650461,El Caracol Mexican Cafe,cafe,food/drink,Kensington-Cedar Cottage
49.238342,-123.0651748,Amay's House,restaurant,food/drink,Kensington-Cedar Cottage
49.2220062,-123.0654991,Husky,fuel,cars,Victoria-Fraserview
49.2338397,-123.0656839,Shima-Ya,restaurant,food/drink,Kensington-Cedar Cottage
49.2249907,-123.0535233,Scotiabank,bank,money,Victoria-Fraserview
49.2251239,-123.0535019,Starbucks,cafe,food/drink,Victoria-Fraserview
49.2581579,-123.1009455,Papa's Gourmet Pizza,fast_food,food/drink,Mount Pleasant
49.2583043,-123.1014597,CIBC,atm,money,Mount Pleasant
49.2579769,-123.1013928,Great Han Mongolian BBQ,restaurant,food/drink,Mount Pleasant
49.244615,-123.1015349,CIBC,bank,money,Riley Park
49.2481608,-123.101283,Nam Nam Noodle,restaurant,food/drink,Riley Park
49.2503562,-123.1007457,Sun Sui Wah Seafood Restaurant,restaurant,food/drink,Riley Park
49.2325226,-123.090106,Church's Chicken,fast_food,food/drink,Sunset
49.2327257,-123.1011701,Chevron,fuel,cars,Sunset
49.225652,-123.0911079,TD Canada Trust,bank,money,Sunset
49.2253293,-123.0909661,RBC,bank,money,Sunset
49.2882295,-123.1233339,Waves Coffee House,cafe,food/drink,Downtown
49.2072816,-123.1401928,Shell,fuel,cars,Marpole
49.2040556,-123.134982,Wick's Cafe,cafe,food/drink,Marpole
49.2792588,-123.1074257,Uncle Fatih's Pizza,fast_food,food/drink,Downtown
49.2793502,-123.1078358,Freshslice,fast_food,food/drink,Downtown
49.2791132,-123.1074224,Something Healthy,fast_food,food/drink,Downtown
49.2799372,-123.1073562,Starbucks,cafe,food/drink,Downtown
49.2294991,-123.0903994,Vancouver Public Library South Hill Branch,library,arts/culture,Sunset
49.2281819,-123.0904315,CIBC,bank,money,Sunset
49.2275233,-123.0904316,Vancity,bank,money,Sunset
49.2272186,-123.0909139,Shoppers Drug Mart,pharmacy,healthcare,Sunset
49.2284031,-123.0908169,Subway,fast_food,food/drink,Sunset
49.2299673,-123.0908342,Good Choice Restaurant,restaurant,food/drink,Sunset
49.225603,-123.0905516,Scotiabank,bank,money,Sunset
49.2808303,-123.045249,Dijo's Pizza,fast_food,food/drink,Hastings-Sunrise
49.2808273,-123.0455124,Phở Don,restaurant,food/drink,Hastings-Sunrise
49.2808213,-123.0457204,Subway,fast_food,food/drink,Hastings-Sunrise
49.2808273,-123.0457851,Blowfish Sushi,restaurant,food/drink,Hastings-Sunrise
49.2599379,-123.0700275,Naruto Sushi,restaurant,food/drink,Kensington-Cedar Cottage
49.2813339,-123.0454428,PressBox Pub,pub,food/drink,Hastings-Sunrise
49.2769121,-123.0805868,Luppolo Tasting Room,bar,food/drink,Strathcona
49.2056182,-123.0308894,Westminster Savings,bank,money,Killarney
49.2195297,-123.0408142,Little Caesars,fast_food,food/drink,Killarney
49.2193183,-123.0410871,54th Ave Cafe,restaurant,food/drink,Killarney
49.2687655,-123.1853463,La Quercia,restaurant,food/drink,Kitsilano
49.2746801,-123.0698694,Sweet Cherubim,cafe,food/drink,Grandview-Woodland
49.2741725,-123.0697026,Truong Thanh,restaurant,food/drink,Grandview-Woodland
49.2720241,-123.0694039,Marcello Woodfire Pizza Oven,restaurant,food/drink,Grandview-Woodland
49.2720257,-123.0697488,Cafe Phin Phap,restaurant,food/drink,Grandview-Woodland
49.2717708,-123.0697537,Donair Town,restaurant,food/drink,Grandview-Woodland
49.2718565,-123.0697521,Soly's Pizza,restaurant,food/drink,Grandview-Woodland
49.2718137,-123.0697529,Hinn Ramen,restaurant,food/drink,Grandview-Woodland
49.271728,-123.0697546,Ginger Sushi,restaurant,food/drink,Grandview-Woodland
49.2716423,-123.0697562,Tatsu Japanese Bistro,restaurant,food/drink,Grandview-Woodland
49.2716851,-123.0697554,Tandoori Palace,restaurant,food/drink,Grandview-Woodland
49.2719391,-123.0694126,Harbour Oyster + Bar,restaurant,food/drink,Grandview-Woodland
49.2718891,-123.0694101,Sake Maki Sushi,restaurant,food/drink,Grandview-Woodland
49.262639,-123.0894073,Ba Le Deli & Bakery,restaurant,food/drink,Mount Pleasant
49.2424921,-123.0598386,Sushi by Yuji,restaurant,food/drink,Kensington-Cedar Cottage
49.25002,-123.0763241,Pallet Coffee Roasters,cafe,food/drink,Kensington-Cedar Cottage
49.2535053,-123.0826128,Sharons,bank,money,Kensington-Cedar Cottage
49.262628,-123.0874661,KFC,fast_food,food/drink,Mount Pleasant
49.2433917,-123.0608254,Billiards,community_centre,arts/culture,Kensington-Cedar Cottage
49.2322045,-123.0294425,Dragon Crepe,restaurant,food/drink,Renfrew-Collingwood
49.2353139,-123.0381182,Metro Cafe Bar,cafe,food/drink,Renfrew-Collingwood
49.2445983,-123.0643641,The Tipper,restaurant,food/drink,Kensington-Cedar Cottage
49.2571435,-123.1202522,Tandem Bike Cafe,cafe,food/drink,Fairview
49.2723618,-123.0693179,Rosemary Bagels,fast_food,food/drink,Grandview-Woodland
49.279512,-123.1204403,Uva,bar,food/drink,Downtown
49.2698716,-123.0439878,Rib & Chicken,restaurant,food/drink,Hastings-Sunrise
49.267356,-123.1110469,Big Rock Urban Eatery,pub,food/drink,Mount Pleasant
49.27993,-123.1275716,Burgoo,restaurant,food/drink,Downtown
49.2767582,-123.1201461,Fayuca,bar,food/drink,Downtown
49.2766247,-123.119889,Pierre's,restaurant,food/drink,Downtown
49.2763346,-123.1202702,Yaletown Dentistry,dentist,healthcare,Downtown
49.2761259,-123.1206022,Wild Tale,restaurant,food/drink,Downtown
49.276058,-123.1163868,,car_sharing,cars,Downtown
49.239286,-123.0527783,Andamiro Korean Bistro,restaurant,food/drink,Renfrew-Collingwood
49.2265082,-123.1013699,Naz's Pharmacy,pharmacy,healthcare,Sunset
49.2250996,-123.1014359,All India Sweets & Restaurant,restaurant,food/drink,Sunset
49.2248105,-123.1018704,Himalaya Restaurant,restaurant,food/drink,Sunset
49.2802382,-123.1232584,Railtown Cafe,cafe,food/drink,Downtown
49.2492105,-123.1151223,Scotiabank,bank,money,Riley Park
49.2798153,-123.1236381,Freshii,restaurant,food/drink,Downtown
49.2835624,-123.1038811,The Portside Pub,pub,food/drink,Downtown
49.2382172,-123.0321396,Milk & Sugar BBQ Bar,restaurant,food/drink,Renfrew-Collingwood
49.2762126,-123.1352347,,car_sharing,cars,West End
49.2810135,-123.0563034,Thailicious,restaurant,food/drink,Hastings-Sunrise
49.2327946,-123.034803,Wang's Shanghai Cuisine,restaurant,food/drink,Killarney
49.2737081,-123.1234743,Ki Isu Japanese Restaurant,restaurant,food/drink,Downtown
49.2737767,-123.1232261,Little Saigon Yaletown,restaurant,food/drink,Downtown
49.2717552,-123.1060666,Tap & Barrel,pub,food/drink,Mount Pleasant
49.2873005,-123.1283864,Koyuki Sapporo Ramen,restaurant,food/drink,West End
49.2093679,-123.1165285,Starbucks,cafe,food/drink,Marpole
49.2094689,-123.1164992,Subway,fast_food,food/drink,Marpole
49.2100434,-123.1165904,CIBC Branch & ATM,bank,money,Marpole
49.2101551,-123.1161572,Pink Elephant Thai Restaurant,restaurant,food/drink,Marpole
49.20957,-123.1165236,BMO,bank,money,Marpole
49.2102423,-123.1161539,Shoppers Drug Mart,pharmacy,healthcare,Marpole
49.2100902,-123.1161637,TD Canada Trust,bank,money,Marpole
49.2096666,-123.1165194,Marine Cambie Dental,dentist,healthcare,Marpole
49.2670223,-123.1451203,Elysian Coffee Roasters,cafe,food/drink,Fairview
49.254981,-123.1149488,Westside Montessori,kindergarten,education/childcare,Riley Park
49.2711559,-123.1358083,The Keg,restaurant,food/drink,Fairview
49.2706361,-123.1366509,The Vancouver Fish Company,restaurant,food/drink,Fairview
49.2707436,-123.1363777,Tony's Fish and Oyster Café,restaurant,food/drink,Fairview
49.2719814,-123.134014,The Sandbar,restaurant,food/drink,Fairview
49.2859301,-123.1182815,Blenz Coffee,cafe,food/drink,Downtown
49.275651,-123.2017542,The Galley Restaurant and Grill,restaurant,food/drink,West Point Grey
49.2859297,-123.119391,BMO Bank of Montreal,bank,money,Downtown
49.2873653,-123.1287891,Bubble World Tea House,cafe,food/drink,West End
49.2862733,-123.127097,Scotiabank,bank,money,West End
49.2745077,-123.1163648,Zipcar,car_sharing,cars,Downtown
49.2695376,-123.1035172,Zipcar,car_sharing,cars,Mount Pleasant
49.2744017,-123.1166652,,car_sharing,cars,Downtown
